profile_id,risk,morality,action,edge_id,source_id,target_id,transition_kind,compiled_weight,source_is_transient,expected_flow,expected_flow_given_death,expected_flow_given_win
cautious_selfish_physical,cautious,selfish,physical,e0001,1,141,kai,0.5,true,0.5,0.493329891867,0.519148277274
cautious_selfish_physical,cautious,selfish,physical,e0002,1,85,profile_choice,0.25,true,0.25,0.241565118431,0.27421451764
cautious_selfish_physical,cautious,selfish,physical,e0003,1,275,profile_choice,0.25,true,0.25,0.265104989702,0.206637205086
cautious_selfish_physical,cautious,selfish,physical,e0004,2,343,random,0.5,true,0.09980782875,0.0982961200063,0.10414758121
cautious_selfish_physical,cautious,selfish,physical,e0005,2,276,random,0.5,true,0.09980782875,0.0982961200063,0.10414758121
cautious_selfish_physical,cautious,selfish,physical,e0006,3,196,profile_choice,0.2,true,0.0498401344716,0.0150547007304,0.149700753982
cautious_selfish_physical,cautious,selfish,physical,e0007,3,144,profile_choice,0.8,true,0.199360537886,0.0752735036519,0.555584588564
cautious_selfish_physical,cautious,selfish,physical,e0008,4,218,kai,0.5,true,0.0820997861826,0.0327019422435,0.223909123244
cautious_selfish_physical,cautious,selfish,physical,e0009,4,75,profile_choice,0.4,true,0.0656798289461,0.0261615537948,0.179127298595
cautious_selfish_physical,cautious,selfish,physical,e0010,4,175,profile_choice,0.1,true,0.0164199572365,0.00600136876104,0.0463292206175
cautious_selfish_physical,cautious,selfish,physical,e0011,5,111,forced,1,true,5.28700564217e-07,2.35362859931e-07,1.37080260882e-06
cautious_selfish_physical,cautious,selfish,physical,e0012,6,183,profile_choice,0.2,true,0.13013766797,0.114130035225,0.17609173411
cautious_selfish_physical,cautious,selfish,physical,e0013,6,200,profile_choice,0.8,true,0.520550671881,0.427084765915,0.788868823159
cautious_selfish_physical,cautious,selfish,physical,e0014,7,108,random,0.3,true,0.0571582125368,0.0770686960158,0
cautious_selfish_physical,cautious,selfish,physical,e0015,7,25,random,0.7,true,0.133369162586,0,0.516239972779
cautious_selfish_physical,cautious,selfish,physical,e0016,8,70,forced,1,true,0.40619622772,0.359722265974,0.539611801765
cautious_selfish_physical,cautious,selfish,physical,e0017,9,236,state_condition,0.5,true,0.00191537270037,0.00149605577669,0.00311913080443
cautious_selfish_physical,cautious,selfish,physical,e0018,9,292,state_condition,0.5,true,0.00191537270037,0.00258257334948,0
cautious_selfish_physical,cautious,selfish,physical,e0019,10,115,profile_choice,0.666666666667,true,0.0612919264118,0.017992588831,0.185593917509
cautious_selfish_physical,cautious,selfish,physical,e0020,10,83,profile_choice,0.333333333333,true,0.0306459632059,0.00899629441549,0.0927969587545
cautious_selfish_physical,cautious,selfish,physical,e0021,11,139,forced,1,true,0.0273503663351,0,0.105866694359
cautious_selfish_physical,cautious,selfish,physical,e0022,12,262,state_condition,0.5,true,0.093541054668,0.118726223938,0.0212404870092
cautious_selfish_physical,cautious,selfish,physical,e0023,12,247,state_condition,0.5,true,0.093541054668,0.115026769853,0.0318607305138
cautious_selfish_physical,cautious,selfish,physical,e0024,13,307,profile_choice,0.333333333333,true,0.0497683572618,0.0490145560643,0.051932339322
cautious_selfish_physical,cautious,selfish,physical,e0025,13,213,profile_choice,0.666666666667,true,0.0995367145237,0.0980291121287,0.103864678644
cautious_selfish_physical,cautious,selfish,physical,e0026,14,43,profile_choice,0.2,true,0.0202448148148,0.0228700058525,0.0127085223165
cautious_selfish_physical,cautious,selfish,physical,e0027,14,106,profile_choice,0.8,true,0.0809792592593,0.0898576967991,0.0554913990357
cautious_selfish_physical,cautious,selfish,physical,e0028,15,207,profile_choice,0.333333333333,true,0.034410001764,0.0306120566566,0.0453129893223
cautious_selfish_physical,cautious,selfish,physical,e0029,15,201,profile_choice,0.333333333333,true,0.034410001764,0.0304564053903,0.0457598266967
cautious_selfish_physical,cautious,selfish,physical,e0030,15,35,profile_choice,0.333333333333,true,0.034410001764,0.0306120566566,0.0453129893223
cautious_selfish_physical,cautious,selfish,physical,e0031,16,192,forced,1,true,0.0505582904574,0.0309056295655,0.106976356315
cautious_selfish_physical,cautious,selfish,physical,e0032,17,53,combat,0.0833,true,0.00057753556,0.000778714213348,0
cautious_selfish_physical,cautious,selfish,physical,e0033,17,274,combat,0.1666,true,0.00115507112,0.00113757618865,0.00120529486295
cautious_selfish_physical,cautious,selfish,physical,e0034,17,316,combat,0.5831,true,0.00404274892,0.00398151666029,0.00421853202031
cautious_selfish_physical,cautious,selfish,physical,e0035,17,Death,combat,0.167,true,0.0011578444,0.00156116775065,0
cautious_selfish_physical,cautious,selfish,physical,e0036,18,114,kai,0.5,true,0.000218099059048,0.000113539494437,0.00051826443791
cautious_selfish_physical,cautious,selfish,physical,e0037,18,239,profile_choice,0.4,true,0.000174479247238,9.08315955493e-05,0.000414611550328
cautious_selfish_physical,cautious,selfish,physical,e0038,18,29,profile_choice,0.1,true,4.36198118096e-05,3.81945092956e-05,5.91945513428e-05
cautious_selfish_physical,cautious,selfish,physical,e0039,19,69,kai,0.5,true,0.151164,0.160889758397,0.123243685252
cautious_selfish_physical,cautious,selfish,physical,e0040,19,272,profile_choice,0.333333333333,true,0.100776,0.107259838931,0.0821624568346
cautious_selfish_physical,cautious,selfish,physical,e0041,19,119,profile_choice,0.166666666667,true,0.050388,0.0500082864119,0.0514780664464
cautious_selfish_physical,cautious,selfish,physical,e0042,20,273,forced,1,true,0.00504650965707,0.00184446067502,0.0142388226646
cautious_selfish_physical,cautious,selfish,physical,e0043,21,189,random,0.6,true,2.2394658562e-05,9.96948224204e-06,5.80643533562e-05
cautious_selfish_physical,cautious,selfish,physical,e0044,21,312,random,0.04,true,1.49297723746e-06,1.05803034764e-06,2.74160521763e-06
cautious_selfish_physical,cautious,selfish,physical,e0045,21,Death,random,0.36,true,1.34367951372e-05,1.81173664097e-05,0
cautious_selfish_physical,cautious,selfish,physical,e0046,22,181,random,0.5,true,0.0197921845705,0.00723389205483,0.0558440239678
cautious_selfish_physical,cautious,selfish,physical,e0047,22,145,random,0.5,true,0.0197921845705,0,0.0766107893743
cautious_selfish_physical,cautious,selfish,physical,e0048,23,326,profile_choice,0.166666666667,true,0.00442191720398,0.0016161769114,0.0124765232177
cautious_selfish_physical,cautious,selfish,physical,e0049,23,151,profile_choice,0.166666666667,true,0.00442191720398,0.00270269448419,0.0093573924133
cautious_selfish_physical,cautious,selfish,physical,e0050,23,337,profile_choice,0.666666666667,true,0.0176876688159,0.0151568482279,0.0249530464355
cautious_selfish_physical,cautious,selfish,physical,e0051,24,234,profile_choice,0.5,true,0.0340898681106,0.0459647278323,0
cautious_selfish_physical,cautious,selfish,physical,e0052,24,184,profile_choice,0.5,true,0.0340898681106,0.0200685492396,0.0743417045322
cautious_selfish_physical,cautious,selfish,physical,e0053,25,139,forced,1,true,0.133369162586,0,0.516239972779
cautious_selfish_physical,cautious,selfish,physical,e0054,26,249,profile_choice,0.333333333333,true,0.00478843175092,0.00363780196787,0.00809161330149
cautious_selfish_physical,cautious,selfish,physical,e0055,26,100,profile_choice,0.666666666667,true,0.00957686350184,0.00752121387301,0.015478139506
cautious_selfish_physical,cautious,selfish,physical,e0056,27,250,profile_choice,0.5,true,0.020825,0.0228120470705,0.0151206654521
cautious_selfish_physical,cautious,selfish,physical,e0057,27,52,profile_choice,0.5,true,0.020825,0.0227750254582,0.0152269456026
cautious_selfish_physical,cautious,selfish,physical,e0058,28,130,profile_choice,0.5,true,0.293078290886,0.259135569709,0.390519685174
cautious_selfish_physical,cautious,selfish,physical,e0059,28,147,profile_choice,0.5,true,0.293078290886,0.258597596617,0.39206407662
cautious_selfish_physical,cautious,selfish,physical,e0060,29,270,combat,0.833,true,3.73244309366e-05,2.91448789994e-05,6.08059585738e-05
cautious_selfish_physical,cautious,selfish,physical,e0061,29,Death,combat,0.167,true,7.48280908333e-06,1.0089369716e-05,0
cautious_selfish_physical,cautious,selfish,physical,e0062,30,194,profile_choice,0.0588235294118,true,0.0174553941809,0.0152095828749,0.0239025786543
cautious_selfish_physical,cautious,selfish,physical,e0063,30,261,profile_choice,0.941176470588,true,0.279286306894,0.24877976034,0.366863269732
cautious_selfish_physical,cautious,selfish,physical,e0064,31,264,forced,1,true,0.0185509493554,0.0164555705519,0.024566278271
cautious_selfish_physical,cautious,selfish,physical,e0065,32,176,profile_choice,0.5,true,0.00173230957788,0.000885418781051,0.0041635295034
cautious_selfish_physical,cautious,selfish,physical,e0066,32,340,profile_choice,0.5,true,0.00173230957788,0.00110312590466,0.00353854467793
cautious_selfish_physical,cautious,selfish,physical,e0067,33,248,forced,1,true,0.00754534532816,0.00747139482475,0.0077576394493
cautious_selfish_physical,cautious,selfish,physical,e0068,34,328,combat,0.833,true,0.000171916450012,7.65324459296e-05,0.000445740999962
cautious_selfish_physical,cautious,selfish,physical,e0069,34,Death,combat,0.167,true,3.44658429195e-05,4.64716696517e-05,0
cautious_selfish_physical,cautious,selfish,physical,e0070,35,207,forced,1,true,0.0535925889543,0.0476773985859,0.070573678772
cautious_selfish_physical,cautious,selfish,physical,e0071,36,140,random,0.5,true,0.0203890046296,0.0211561598283,0.0181866864418
cautious_selfish_physical,cautious,selfish,physical,e0072,36,323,random,0.5,true,0.0203890046296,0.0211561598283,0.0181866864418
cautious_selfish_physical,cautious,selfish,physical,e0073,37,282,kai,0.5,true,0.0273503663351,0,0.105866694359
cautious_selfish_physical,cautious,selfish,physical,e0074,37,289,profile_choice,0.5,true,0.0273503663351,0,0.105866694359
cautious_selfish_physical,cautious,selfish,physical,e0075,38,128,profile_choice,0.2,true,0.02535665,0.0257421951006,0.024249842683
cautious_selfish_physical,cautious,selfish,physical,e0076,38,347,profile_choice,0.8,true,0.1014266,0.0998903730328,0.105836738387
cautious_selfish_physical,cautious,selfish,physical,e0077,39,228,forced,1,true,0.00520625,0.00566599015537,0.00388644651355
cautious_selfish_physical,cautious,selfish,physical,e0078,40,105,forced,1,true,0.149106,0.158699348492,0.121565802262
cautious_selfish_physical,cautious,selfish,physical,e0079,41,174,profile_choice,0.5,true,0.00410498930913,0.00150034219026,0.0115823051544
cautious_selfish_physical,cautious,selfish,physical,e0080,41,116,profile_choice,0.5,true,0.00410498930913,0.00150034219026,0.0115823051544
cautious_selfish_physical,cautious,selfish,physical,e0081,42,86,profile_choice,0.25,true,0.0767303487611,0.0669446106933,0.104822850729
cautious_selfish_physical,cautious,selfish,physical,e0082,42,238,profile_choice,0.25,true,0.0767303487611,0.0677533165905,0.102501250472
cautious_selfish_physical,cautious,selfish,physical,e0083,42,157,profile_choice,0.25,true,0.0767303487611,0.0681294244989,0.101421535066
cautious_selfish_physical,cautious,selfish,physical,e0084,42,147,profile_choice,0.25,true,0.0767303487611,0.0677030144988,0.102645655687
cautious_selfish_physical,cautious,selfish,physical,e0085,43,195,combat,0.4165,true,0.00843196537037,0.00935850338115,0.00577209743702
cautious_selfish_physical,cautious,selfish,physical,e0086,43,106,escape,0.5,true,0.0101224074074,0.0112322120999,0.00693642487947
cautious_selfish_physical,cautious,selfish,physical,e0087,43,Death,combat,0.0835,true,0.00169044203704,0.00227929037146,0
cautious_selfish_physical,cautious,selfish,physical,e0088,44,277,random,0.5,true,0.013215112525,0.0131562335438,0.0133841399284
cautious_selfish_physical,cautious,selfish,physical,e0089,44,338,random,0.5,true,0.013215112525,0.0131562335438,0.0133841399284
cautious_selfish_physical,cautious,selfish,physical,e0090,45,180,forced,1,true,0.0459689448088,0.0163735418932,0.130930233255
cautious_selfish_physical,cautious,selfish,physical,e0091,46,296,kai,0.5,true,0.000230928415462,0.000128417081973,0.000525213815072
cautious_selfish_physical,cautious,selfish,physical,e0092,46,246,profile_choice,0.0555555555556,true,2.56587128292e-05,1.73260934833e-05,4.95796602064e-05
cautious_selfish_physical,cautious,selfish,physical,e0093,46,90,profile_choice,0.444444444444,true,0.000205269702633,0.000114148517309,0.000466856724509
cautious_selfish_physical,cautious,selfish,physical,e0094,47,136,profile_choice,0.2,true,0.0034666,0.00363996009101,0.00296892484623
cautious_selfish_physical,cautious,selfish,physical,e0095,47,322,profile_choice,0.8,true,0.0138664,0.0147911875156,0.0112115573176
cautious_selfish_physical,cautious,selfish,physical,e0096,48,243,forced,1,true,0.0186121456404,0.0247423813576,0.00101371231261
cautious_selfish_physical,cautious,selfish,physical,e0097,49,339,random,0.5,true,0.000781751738842,0.000454658635982,0.00172075741956
cautious_selfish_physical,cautious,selfish,physical,e0098,49,60,random,0.5,true,0.000781751738842,0.00105406702636,0
cautious_selfish_physical,cautious,selfish,physical,e0099,50,97,profile_choice,0.2,true,0.00186121456404,0.00247423813576,0.000101371231261
cautious_selfish_physical,cautious,selfish,physical,e0100,50,243,profile_choice,0.8,true,0.00744485825615,0.00989695254306,0.000405484925043
cautious_selfish_physical,cautious,selfish,physical,e0101,51,288,profile_choice,0.2,true,0.0472210044605,0.0172589159004,0.133234959258
cautious_selfish_physical,cautious,selfish,physical,e0102,51,221,profile_choice,0.8,true,0.188884017842,0.0690356636017,0.532939837032
cautious_selfish_physical,cautious,selfish,physical,e0103,52,225,kai,0.5,true,0.0104125,0.011369001923,0.00766661287658
cautious_selfish_physical,cautious,selfish,physical,e0104,52,250,kai,0.5,true,0.0104125,0.0114060235352,0.00756033272607
cautious_selfish_physical,cautious,selfish,physical,e0105,53,Death,outcome,1,true,0.00196417556,0.00264837619017,0
cautious_selfish_physical,cautious,selfish,physical,e0106,54,Death,outcome,1,true,0.00168527634858,0.00227232526783,0
cautious_selfish_physical,cautious,selfish,physical,e0107,55,325,combat,0.833,true,0.01666,0.0174210117665,0.0144753181292
cautious_selfish_physical,cautious,selfish,physical,e0108,55,Death,combat,0.167,true,0.00334,0.00450345511639,0
cautious_selfish_physical,cautious,selfish,physical,e0109,56,222,forced,1,true,0.25,0.23089926014,0.304833633231
cautious_selfish_physical,cautious,selfish,physical,e0110,57,164,profile_choice,0.25,true,1.32175141054e-07,5.88407149827e-08,3.42700652204e-07
cautious_selfish_physical,cautious,selfish,physical,e0111,57,109,profile_choice,0.25,true,1.32175141054e-07,5.88407149827e-08,3.42700652204e-07
cautious_selfish_physical,cautious,selfish,physical,e0112,57,308,profile_choice,0.5,true,2.64350282108e-07,1.17681429965e-07,6.85401304409e-07
cautious_selfish_physical,cautious,selfish,physical,e0113,58,251,profile_choice,0.5,true,0.0612919264118,0.017992588831,0.185593917509
cautious_selfish_physical,cautious,selfish,physical,e0114,58,160,profile_choice,0.5,true,0.0612919264118,0.0503174680072,0.0927969587545
cautious_selfish_physical,cautious,selfish,physical,e0115,59,124,profile_choice,0.166666666667,true,0.000156147506859,0.000173474342031,0.000106406327624
cautious_selfish_physical,cautious,selfish,physical,e0116,59,106,profile_choice,0.666666666667,true,0.000624590027435,0.000693069087348,0.000428003105526
cautious_selfish_physical,cautious,selfish,physical,e0117,59,211,profile_choice,0.166666666667,true,0.000156147506859,0.000175130903585,0.000101650737562
cautious_selfish_physical,cautious,selfish,physical,e0118,60,Death,outcome,1,true,0.0015143508371,0.00204185958843,0
cautious_selfish_physical,cautious,selfish,physical,e0119,61,268,forced,1,true,0.0165821895149,0.00606066341776,0.0467869620665
cautious_selfish_physical,cautious,selfish,physical,e0120,62,288,forced,1,true,0.0244644170442,0.00894155728248,0.0690268164645
cautious_selfish_physical,cautious,selfish,physical,e0121,63,269,combat,0.833,true,0.125588416845,0.0169335867784,0.437510318523
cautious_selfish_physical,cautious,selfish,physical,e0122,63,Death,combat,0.167,true,0.0251779899317,0.0339484872989,0
cautious_selfish_physical,cautious,selfish,physical,e0123,64,188,profile_choice,0.888888888889,true,0.404466323659,0.236965276946,0.885321569504
cautious_selfish_physical,cautious,selfish,physical,e0124,64,16,profile_choice,0.111111111111,true,0.0505582904574,0.0309056295655,0.106976356315
cautious_selfish_physical,cautious,selfish,physical,e0125,65,104,forced,1,true,0.0153229816029,0.0119684462135,0.0249530464355
cautious_selfish_physical,cautious,selfish,physical,e0126,66,350,forced,1,true,0.213187578625,0,0.825197876724
cautious_selfish_physical,cautious,selfish,physical,e0127,67,252,forced,1,true,0.225,0.199257167647,0.298901484336
cautious_selfish_physical,cautious,selfish,physical,e0128,68,130,profile_choice,0.5,true,0.0257086220076,0.0227311903254,0.0342561127346
cautious_selfish_physical,cautious,selfish,physical,e0129,68,15,profile_choice,0.5,true,0.0257086220076,0.0228323130871,0.0339658135907
cautious_selfish_physical,cautious,selfish,physical,e0130,69,272,forced,1,true,0.151164,0.160889758397,0.123243685252
cautious_selfish_physical,cautious,selfish,physical,e0131,70,8,kai,0.5,true,0.40619622772,0.359722265974,0.539611801765
cautious_selfish_physical,cautious,selfish,physical,e0132,70,28,profile_choice,0.25,true,0.20309811386,0.179390000613,0.271158408692
cautious_selfish_physical,cautious,selfish,physical,e0133,70,157,profile_choice,0.25,true,0.20309811386,0.180332265362,0.268453393073
cautious_selfish_physical,cautious,selfish,physical,e0134,71,65,kai,0.5,true,0.0153229816029,0.0119684462135,0.0249530464355
cautious_selfish_physical,cautious,selfish,physical,e0135,71,242,profile_choice,0.25,true,0.00766149080147,0.00707074067956,0.0093573924133
cautious_selfish_physical,cautious,selfish,physical,e0136,71,104,profile_choice,0.25,true,0.00766149080147,0.00598422310677,0.0124765232177
cautious_selfish_physical,cautious,selfish,physical,e0137,72,265,combat,0.833,true,0.283223751271,0.135012299733,0.708703205665
cautious_selfish_physical,cautious,selfish,physical,e0138,72,Death,combat,0.167,true,0.0567807520555,0.076559751005,0
cautious_selfish_physical,cautious,selfish,physical,e0139,73,243,forced,1,true,0.0186121456404,0.0247423813576,0.00101371231261
cautious_selfish_physical,cautious,selfish,physical,e0140,74,138,profile_choice,0.2,true,0.025,0.0277941810228,0.0169785778715
cautious_selfish_physical,cautious,selfish,physical,e0141,74,281,profile_choice,0.8,true,0.1,0.104567897758,0.0868866634407
cautious_selfish_physical,cautious,selfish,physical,e0142,75,260,profile_choice,0.2,true,0.042691888815,0.0226108147183,0.100339826013
cautious_selfish_physical,cautious,selfish,physical,e0143,75,163,profile_choice,0.8,true,0.17076755526,0.0624142351148,0.481823894422
cautious_selfish_physical,cautious,selfish,physical,e0144,76,118,forced,1,true,5.73054833372e-05,2.55108153099e-05,0.000148580333321
cautious_selfish_physical,cautious,selfish,physical,e0145,77,19,forced,1,true,0.277328,0.291848884595,0.235642030457
cautious_selfish_physical,cautious,selfish,physical,e0146,78,132,profile_choice,0.285714285714,true,0.093541054668,0.0550671905049,0.203990271397
cautious_selfish_physical,cautious,selfish,physical,e0147,78,12,profile_choice,0.571428571429,true,0.187082109336,0.233752993791,0.053101217523
cautious_selfish_physical,cautious,selfish,physical,e0148,78,220,profile_choice,0.142857142857,true,0.046770527334,0.0556636578842,0.0212404870092
cautious_selfish_physical,cautious,selfish,physical,e0149,79,204,forced,1,true,5.28700564217e-07,2.35362859931e-07,1.37080260882e-06
cautious_selfish_physical,cautious,selfish,physical,e0150,80,7,forced,1,true,0.000732599098262,0.000296337768623,0.00198500051922
cautious_selfish_physical,cautious,selfish,physical,e0151,81,183,profile_choice,0.666666666667,true,0.0133623242715,0.0117186865538,0.0180808131066
cautious_selfish_physical,cautious,selfish,physical,e0152,81,200,profile_choice,0.333333333333,true,0.00668116213573,0.0054815462181,0.0101249711047
cautious_selfish_physical,cautious,selfish,physical,e0153,82,235,forced,1,true,0.00692923831153,0.00666002877655,0.00770207418133
cautious_selfish_physical,cautious,selfish,physical,e0154,83,45,kai,0.5,true,0.0459689448088,0.0163735418932,0.130930233255
cautious_selfish_physical,cautious,selfish,physical,e0155,83,205,profile_choice,0.25,true,0.0229844724044,0.00420032441893,0.0769092464567
cautious_selfish_physical,cautious,selfish,physical,e0156,83,180,profile_choice,0.125,true,0.0114922362022,0.00409338547331,0.0327325583138
cautious_selfish_physical,cautious,selfish,physical,e0157,83,232,profile_choice,0.125,true,0.0114922362022,0.002321631461,0.0378188382379
cautious_selfish_physical,cautious,selfish,physical,e0158,84,188,forced,1,true,0.00168527634858,0.000987355320609,0.00368883987293
cautious_selfish_physical,cautious,selfish,physical,e0159,85,229,profile_choice,0.2,true,0.05,0.0568457103197,0.0303476110548
cautious_selfish_physical,cautious,selfish,physical,e0160,85,99,profile_choice,0.8,true,0.2,0.184719408112,0.243866906585
cautious_selfish_physical,cautious,selfish,physical,e0161,86,6,profile_choice,0.25,true,0.0191825871903,0.015955257649,0.028447474607
cautious_selfish_physical,cautious,selfish,physical,e0162,86,35,profile_choice,0.25,true,0.0191825871903,0.0170653419293,0.0252606894498
cautious_selfish_physical,cautious,selfish,physical,e0163,86,167,profile_choice,0.25,true,0.0191825871903,0.0170158632224,0.0254027309248
cautious_selfish_physical,cautious,selfish,physical,e0164,86,42,profile_choice,0.25,true,0.0191825871903,0.0169081478926,0.0257119557471
cautious_selfish_physical,cautious,selfish,physical,e0165,87,61,forced,1,true,0.00221095860199,0.000808088455701,0.00623826160887
cautious_selfish_physical,cautious,selfish,physical,e0166,88,216,kai,0.5,true,0.0185509493554,0.0164555705519,0.024566278271
cautious_selfish_physical,cautious,selfish,physical,e0167,88,31,kai,0.5,true,0.0185509493554,0.0164555705519,0.024566278271
cautious_selfish_physical,cautious,selfish,physical,e0168,89,53,random,0.2,true,0.00138664,0.00186966197682,0
cautious_selfish_physical,cautious,selfish,physical,e0169,89,274,random,0.3,true,0.00207996,0.00204845652219,0.00217039891287
cautious_selfish_physical,cautious,selfish,physical,e0170,89,316,random,0.5,true,0.0034666,0.00341409420364,0.00361733152144
cautious_selfish_physical,cautious,selfish,physical,e0171,90,18,forced,1,true,0.000436198118096,0.000242565599282,0.000992070539581
cautious_selfish_physical,cautious,selfish,physical,e0172,91,198,kai,0.5,true,0.0251277344628,0.0108727154939,0.0660504676953
cautious_selfish_physical,cautious,selfish,physical,e0173,91,152,profile_choice,0.1,true,0.00502554689255,0.00330813948227,0.00995581078459
cautious_selfish_physical,cautious,selfish,physical,e0174,91,7,profile_choice,0.4,true,0.0201021875702,0.00813137420334,0.0544675155335
cautious_selfish_physical,cautious,selfish,physical,e0175,92,13,forced,1,true,0.0203417529647,0.0200336528266,0.0212262344085
cautious_selfish_physical,cautious,selfish,physical,e0176,93,106,forced,1,true,8.67486149215e-05,9.62595954651e-05,5.94448757674e-05
cautious_selfish_physical,cautious,selfish,physical,e0177,94,7,forced,1,true,0.00146519819652,0.000592675537246,0.00397000103845
cautious_selfish_physical,cautious,selfish,physical,e0178,95,240,profile_choice,0.5,true,5.28700564217e-07,2.35362859931e-07,1.37080260882e-06
cautious_selfish_physical,cautious,selfish,physical,e0179,95,5,profile_choice,0.5,true,5.28700564217e-07,2.35362859931e-07,1.37080260882e-06
cautious_selfish_physical,cautious,selfish,physical,e0180,96,33,profile_choice,0.0588235294118,true,0.000305876470588,0.000302878633114,0.00031448254144
cautious_selfish_physical,cautious,selfish,physical,e0181,96,248,profile_choice,0.941176470588,true,0.00489402352941,0.00484605812982,0.00503172066305
cautious_selfish_physical,cautious,selfish,physical,e0182,97,255,profile_choice,0.0588235294118,true,0.00831841333918,0.00853310883218,0.00770207418133
cautious_selfish_physical,cautious,selfish,physical,e0183,97,306,profile_choice,0.941176470588,true,0.133094613427,0.179456771797,0
cautious_selfish_physical,cautious,selfish,physical,e0184,98,139,forced,1,true,0.025117683369,0,0.0972245152273
cautious_selfish_physical,cautious,selfish,physical,e0185,99,222,forced,1,true,0.2,0.184719408112,0.243866906585
cautious_selfish_physical,cautious,selfish,physical,e0186,100,161,profile_choice,0.25,true,0.00598553968865,0.00439374624905,0.0105551960625
cautious_selfish_physical,cautious,selfish,physical,e0187,100,133,profile_choice,0.25,true,0.00598553968865,0.00500777109222,0.00879247832003
cautious_selfish_physical,cautious,selfish,physical,e0188,100,257,profile_choice,0.5,true,0.0119710793773,0.00940151734126,0.0193476743825
cautious_selfish_physical,cautious,selfish,physical,e0189,101,281,forced,1,true,0.2,0.209135795517,0.173773326881
cautious_selfish_physical,cautious,selfish,physical,e0190,102,284,forced,1,true,0.0305045065933,0.0249079061474,0.0465710013175
cautious_selfish_physical,cautious,selfish,physical,e0191,103,13,profile_choice,0.5,true,0.0615198562625,0.0605880645805,0.0641948062231
cautious_selfish_physical,cautious,selfish,physical,e0192,103,287,profile_choice,0.5,true,0.0615198562625,0.0605880645805,0.0641948062231
cautious_selfish_physical,cautious,selfish,physical,e0193,104,26,profile_choice,0.5,true,0.0143652952528,0.0111590158409,0.0235697528075
cautious_selfish_physical,cautious,selfish,physical,e0194,104,100,profile_choice,0.5,true,0.0143652952528,0.0112818208095,0.023217209259
cautious_selfish_physical,cautious,selfish,physical,e0195,105,298,kai,0.5,true,0.1863825,0.193813089313,0.165051064042
cautious_selfish_physical,cautious,selfish,physical,e0196,105,335,kai,0.5,true,0.1863825,0.202935281918,0.138863441614
cautious_selfish_physical,cautious,selfish,physical,e0197,106,263,profile_choice,0.5,true,0.0558364369211,0.0495128083272,0.0739900547154
cautious_selfish_physical,cautious,selfish,physical,e0198,106,334,profile_choice,0.5,true,0.0558364369211,0.074403702273,0.00253428078152
cautious_selfish_physical,cautious,selfish,physical,e0199,107,23,forced,1,true,0.00239421587546,0.00175749849962,0.00422207842499
cautious_selfish_physical,cautious,selfish,physical,e0200,108,Death,outcome,1,true,0.0571582125368,0.0770686960158,0
cautious_selfish_physical,cautious,selfish,physical,e0201,109,164,profile_choice,0.5,true,6.60875705271e-08,2.94203574914e-08,1.71350326102e-07
cautious_selfish_physical,cautious,selfish,physical,e0202,109,308,profile_choice,0.5,true,6.60875705271e-08,2.94203574914e-08,1.71350326102e-07
cautious_selfish_physical,cautious,selfish,physical,e0203,110,55,forced,1,true,0.0075,0.0082216750811,0.00542824429846
cautious_selfish_physical,cautious,selfish,physical,e0204,111,57,profile_choice,0.5,true,5.28700564217e-07,2.35362859931e-07,1.37080260882e-06
cautious_selfish_physical,cautious,selfish,physical,e0205,111,308,profile_choice,0.5,true,5.28700564217e-07,2.35362859931e-07,1.37080260882e-06
cautious_selfish_physical,cautious,selfish,physical,e0206,112,33,profile_choice,0.0252424242424,true,0.000306268857576,0.000303267174391,0.000314885968539
cautious_selfish_physical,cautious,selfish,physical,e0207,112,248,profile_choice,0.807757575758,true,0.00980060344242,0.0097045495805,0.0100763509932
cautious_selfish_physical,cautious,selfish,physical,e0208,112,Death,combat,0.167,true,0.0020262277,0.00273204356364,0
cautious_selfish_physical,cautious,selfish,physical,e0209,113,347,profile_choice,0.5,true,0.021613112525,0.0212857561283,0.0225528740591
cautious_selfish_physical,cautious,selfish,physical,e0210,113,295,profile_choice,0.5,true,0.021613112525,0.0217478775921,0.0212262344085
cautious_selfish_physical,cautious,selfish,physical,e0211,114,239,forced,1,true,0.000228785912941,0.000119102929664,0.000543659395367
cautious_selfish_physical,cautious,selfish,physical,e0212,115,150,profile_choice,0.181818181818,true,0.0111439866203,0.00327137978745,0.033744348638
cautious_selfish_physical,cautious,selfish,physical,e0213,115,177,profile_choice,0.0909090909091,true,0.00557199331016,0.00163568989373,0.016872174319
cautious_selfish_physical,cautious,selfish,physical,e0214,115,83,profile_choice,0.727272727273,true,0.0445759464813,0.0130855191498,0.134977394552
cautious_selfish_physical,cautious,selfish,physical,e0215,116,321,forced,1,true,0.0123149679274,0.00450102657078,0.0347469154631
cautious_selfish_physical,cautious,selfish,physical,e0216,117,330,forced,1,true,0.023239369725,0.0228873817211,0.024249842683
cautious_selfish_physical,cautious,selfish,physical,e0217,118,224,forced,1,true,0.000400693401505,0.000178377613561,0.00103890859457
cautious_selfish_physical,cautious,selfish,physical,e0218,119,226,profile_choice,0.333333333333,true,0.016796,0.0167211666328,0.0170108286109
cautious_selfish_physical,cautious,selfish,physical,e0219,119,38,profile_choice,0.666666666667,true,0.033592,0.0332871197791,0.0344672378355
